Exp#,Description ,Flask,Day,Time,Dilution,Aspirated.vol,Meso,Prey,Replicate,Medium,M.Red,M.Blue,M.Undefined,M.Nonfluorescent,M.TotRed,M.TotBlue,TotalMeso,M.Red.meanCh1peak,M.Blue.meanCh1peak,M.Undefined.meanCh1peak,M.Nonfluorescent.meanCh1peak,M.Red.sdCh1peak,M.Blue.sdCh1peak,M.Undefined.sdCh1peak,M.Nonfluorescent.sdCh1peak,M.Red.meanCh2peak,M.Blue.meanCh2peak,M.Undefined.meanCh2peak,M.Nonfluorescent.meanCh2peak,M.Red.sdCh2peak,M.Blue.sdCh2peak,M.Undefined.sdCh2peak,M.Nonfluorescent.sdCh2peak,C.Red,C.Blue,C.Undefined,C.Nonfluorescent,C.TotRed,C.TotBlue,TotalCrypto,C.Red.meanCh1peak,C.Blue.meanCh1peak,C.Undefined.meanCh1peak,C.Nonfluorescent.meanCh1peak,C.Red.sdCh1peak,C.Blue.sdCh1peak,C.Undefined.sdCh1peak,C.Nonfluorescent.sdCh1peak,C.Red.meanCh2peak,C.Blue.meanCh2peak,C.Undefined.meanCh2peak,C.Nonfluorescent.meanCh2peak,C.Red.sdCh2peak,C.Blue.sdCh2peak,C.Undefined.sdCh2peak,C.Nonfluorescent.sdCh2peak,M.Red.ESD,M.Blue.ESD,M.Undefined.ESD,M.Nonfluorescent.ESD,TotalMeso.ESD,C.Red.ESD,C.Blue.ESD,C.Undefined.ESD,C.Nonfluorescent.ESD,TotalCrypto.ESD
3,MR_TA+CM,Flask2,D3,3.11,10,0.984,MRTA,TA+CM,A,F2,311,0,10,1,322,0,322,6.150128617,NA,4.934,0,0.1339113194,NA,0.3336731601,NA,5.885176849,NA,3.902,4.31,0.137004418,NA,0.3856250338,NA,142,245,0,5,143.8346253,248.1653747,392,5.559577465,5.224857143,NA,4.716,0.2873944413,0.2015078406,NA,0.5398888775,5.320915493,3.87955102,NA,0,0.2973998548,0.2722120272,NA,0,11148.16367,NA,13384.048,13265.46,11224.17652,756.1335211,475.490898,NA,545.494,578.0451531
3,MR_TA+CM,Flask3,D3,3.11,20,0.982,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,339,0,17,889.2606908,343.7393092,1233,5.413523375,5.226755162,NA,4.717647059,0.1170451108,0.2427116942,NA,0.5097858547,5.198346636,3.843716814,NA,0,0.1343626194,0.2635292828,NA,0,NA,NA,NA,NA,NA,839.4966135,541.4587316,NA,579.7582353,753.9731792
3,MR_TA+CM,Flask4,D3,3.11,10,0.983,MRTA,TA+CM,B,F2,361,0,19,0,380,0,380,6.142714681,NA,5.028421053,NA,0.131744066,NA,0.4284891177,NA,5.890775623,NA,4.076315789,NA,0.1480219843,NA,0.6223183405,NA,121,316,0,5,122.3844394,319.6155606,442,5.617107438,5.239810127,NA,4.988,0.3770442901,0.2056240105,NA,0.3183865575,5.414876033,3.849367089,NA,0,0.4222126552,0.2661236937,NA,0,10981.60413,NA,9836.625263,NA,10924.35518,803.5463636,495.8803481,NA,412.564,579.1631674
3,MR_TA+CM,Flask5,D3,3.11,50,0.981,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,213,0,3,419.9873217,214.0126783,634,5.408564593,5.242816901,NA,4.613333333,0.1168546491,0.2050806314,NA,0.4650089605,5.188492823,3.857089202,NA,0,0.1244532453,0.2512890851,NA,0,NA,NA,NA,NA,NA,921.4559569,523.2628638,NA,378.9233333,785.1109621
3,MR_TA+CM,Flask6,D3,3.11,10,0.984,MRTA,TA+CM,C,F2,522,0,12,1,535,0,535,6.13362069,NA,4.924166667,4.48,0.1338221303,NA,0.3259519857,NA,5.874425287,NA,4.284166667,0,0.1480719179,NA,0.4197934196,NA,115,317,0,4,116.0648148,319.9351852,436,5.733478261,5.250410095,NA,4.7925,0.3942749141,0.201172565,NA,0.460968184,5.475652174,3.856498423,NA,0,0.4091092816,0.2878632172,NA,0,11308.85433,NA,11582.01167,19770.75,11330.79785,780.3449565,556.7311672,NA,661.9925,616.6775688
3,MR_TA+CM,Flask7,D3,3.5,5,0.959,MRTA,0,A,F2,539,0,8,0,547,0,547,6.119090909,NA,4.62625,NA,0.1390344729,NA,0.3576086249,NA,5.879944341,NA,4.12875,NA,0.1519727667,NA,0.364120761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10636.90215,NA,10903.57625,NA,10640.80232,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask8,D3,3.5,5,0.985,MRTA,0,B,F2,629,0,5,1,635,0,635,6.130413355,NA,4.878,4.41,0.1383978648,NA,0.5673799432,NA,5.903131955,NA,4.786,0,0.1609443175,NA,0.7053226212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10371.23332,NA,11083.298,6122.19,10370.14872,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask1,D0,0.02,10,0.96,0,SM+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,74,0,1,307.8057743,74.19422572,382,5.58495114,5.064459459,NA,4.1,0.1060995073,0.2959458572,NA,NA,5.39781759,3.905,NA,0,0.1225043388,0.2187714764,NA,NA,NA,NA,NA,NA,NA,683.6557003,344.605,NA,657.89,617.9082723
4,MR_SM+HP,Flask2,D0,0.01,10,0.984,MRTA,SM+HP,A,F2,162,0,2,2,166,0,166,6.15617284,NA,4.975,4.255,0.1425462148,NA,0.1626345597,0.2050609665,5.95117284,NA,4.28,0,0.1439003529,NA,0.5374011537,0,381,78,0,0,381,78,459,5.617454068,4.981794872,NA,NA,0.1298017765,0.2642693608,NA,NA,5.432362205,3.907564103,NA,NA,0.1864225112,0.231590693,NA,NA,11631.67228,NA,10115.37,9253.88,11584.75548,635.7695276,384.9042308,NA,NA,593.1388235
4,MR_SM+HP,Flask3,D0,0.01,10,0.986,0,SM+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,78,0,3,380.4868421,78.51315789,459,5.605873016,5.044615385,NA,4.36,0.1034441623,0.2200749123,NA,0.05,5.405529101,3.892307692,NA,0,0.1125134142,0.2413270835,NA,0,NA,NA,NA,NA,NA,679.250873,349.5911538,NA,733.5566667,623.585207
4,MR_SM+HP,Flask4,D0,0.01,10,0.984,MRTA,SM+HP,B,F2,126,0,1,0,127,0,127,6.150714286,NA,5.43,NA,0.133327738,NA,NA,NA,5.94531746,NA,5.26,NA,0.145962661,NA,NA,NA,394,84,0,0,394,84,478,5.629162437,5.036309524,NA,NA,0.1461135499,0.2295662739,NA,NA,5.454746193,3.907261905,NA,NA,0.1795954219,0.2144275157,NA,NA,11699.33556,NA,16333.97,NA,11735.82874,637.0205838,346.8278571,NA,NA,586.0243724
4,MR_SM+HP,Flask5,D0,0,10,0.959,0,SM+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,99,0,0,432,99,531,5.609583333,5.056868687,NA,NA,0.1045010796,0.1757064253,NA,NA,5.419652778,3.872929293,NA,NA,0.1149623959,0.2173601006,NA,NA,NA,NA,NA,NA,NA,672.7349074,379.3616162,NA,NA,618.0381921
4,MR_SM+HP,Flask6,D0,0,10,0.983,MRTA,SM+HP,C,F2,124,0,4,1,129,0,129,6.147903226,NA,4.8,4.32,0.131633108,NA,0.3992492956,NA,5.926693548,NA,4.3375,0,0.1342472042,NA,0.2601762223,NA,445,85,0,3,447.5188679,85.48113208,533,5.638719101,5.100588235,NA,4.32,0.1522368494,0.1717580867,NA,0.1802775638,5.481617978,3.862705882,NA,0,0.2183343738,0.259451749,NA,0,11900.05427,NA,10923.0875,14953.97,11893.4345,696.9234157,356.0272941,NA,804.5533333,643.1649156
4,MR_SM+HP,Flask7,D0,0.39,5,0.958,MRTA,0,A,,290,0,4,1,295,0,295,6.163103448,NA,4.7,4.18,0.131927511,NA,0.3310589071,NA,5.94662069,NA,4.13,0,0.1551725045,NA,0.5549174113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11692.42779,NA,12634.71,20313.54,11734.42861,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask8,D0,0.4,5,0.983,MRTA,0,B,,302,0,3,0,305,0,305,6.161125828,NA,4.74,NA,0.1325599873,NA,0.3340658618,NA,5.941721854,NA,4.216666667,NA,0.1464020841,NA,0.555367746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11638.39172,NA,15248.47667,NA,11673.90075,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask9,D0,0.4,5,0.959,MRTA,0,C,,261,0,3,3,267,0,267,6.157164751,NA,4.323333333,4.233333333,0.130806697,NA,0.1814754345,0.08621678104,5.931954023,NA,3.993333333,0,0.1552306404,NA,0.211266025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11387.35088,NA,11971.34667,5336.723333,11325.92805,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask1,D1,0.99,10,0.983,0,SM+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676,111,0,6,681.1537484,111.8462516,793,5.623757396,5.002612613,NA,4.383333333,0.1116041697,0.2489421682,NA,0.3679492719,5.463550296,3.907567568,NA,0,0.1238785504,0.2610719727,NA,0,NA,NA,NA,NA,NA,711.3420266,378.2574775,NA,773.9666667,665.1924212
4,MR_SM+HP,Flask2,D1,0.98,10,0.982,MRTA,SM+HP,B,F2,170,0,6,2,178,0,178,6.149058824,NA,4.775,4.38,0.1517676793,NA,0.4195592926,0.22627417,5.953470588,NA,4.265,0,0.1651689534,NA,0.3147538721,0,576,85,0,1,576.871407,85.12859304,662,5.659114583,5.079176471,NA,4.38,0.1548892925,0.2376983471,NA,NA,5.492534722,3.852588235,NA,0,0.1644601144,0.2731742551,NA,NA,12408.27718,NA,14041.96,8564.63,12420.15809,713.2373785,406.0872941,NA,292.41,673.1639879
4,MR_SM+HP,Flask3,D1,0.98,10,0.981,0,SM+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,149,0,1,613.8044619,149.1955381,763,5.647520392,5.047785235,NA,4.16,0.1075729802,0.2161951247,NA,NA,5.495057096,3.899530201,NA,0,0.1154567726,0.229751145,NA,NA,NA,NA,NA,NA,NA,740.1939967,385.0662416,NA,489.28,670.5151638
4,MR_SM+HP,Flask4,D1,0.98,10,0.982,MRTA,SM+HP,B,F2,207,0,3,0,210,0,210,6.149806763,NA,4.693333333,NA,0.1641452156,NA,0.5021288015,NA,5.948019324,NA,4.383333333,NA,0.1929068381,NA,0.3787259343,NA,563,52,0,0,563,52,615,5.66374778,5.026538462,NA,NA,0.1329931378,0.2909274191,NA,NA,5.503730018,3.867692308,NA,NA,0.1417378599,0.2483799697,NA,NA,12077.03778,NA,12125.03667,NA,12077.72348,704.5320782,521.4084615,NA,NA,689.0484553
4,MR_SM+HP,Flask5,D1,0.98,10,0.984,0,SM+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,92,0,3,699.6501901,92.34980989,792,5.648608321,5.097173913,NA,4.243333333,0.1098702871,0.2134969238,NA,0.1258305739,5.491965567,3.843804348,NA,0,0.1253409555,0.3019054593,NA,0,NA,NA,NA,NA,NA,736.9395983,458.505,NA,566.15,703.9492551
4,MR_SM+HP,Flask6,D1,0.98,10,0.982,MRTA,SM+HP,C,F2,147,0,3,1,151,0,151,6.130816327,NA,4.67,4.29,0.159221179,NA,0.3983716857,NA,5.918095238,NA,4.236666667,0,0.1823790022,NA,0.02886751346,NA,604,92,0,1,604.8678161,92.13218391,697,5.655049669,5.01826087,NA,4.29,0.1510993353,0.2495473207,NA,NA,5.498145695,3.916521739,NA,0,0.1662638075,0.2050753535,NA,NA,12981.1234,NA,15757.69,6405.48,12992.73967,736.161043,405.2417391,NA,759.14,692.5145624
4,MR_SM+HP,Flask7,D1,1.36,5,0.956,MRTA,0,A,,360,0,3,1,364,0,364,6.166083333,NA,4.546666667,4.42,0.1340392149,NA,0.2294195574,NA,5.945305556,NA,3.826666667,0,0.1552584904,NA,0.5036202273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12142.85186,NA,11824.02667,12144.3,12140.22816,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask1,D2,2.02,20,0.983,0,SM+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,93,0,4,744.5539568,93.44604317,838,5.64437247,5.05516129,NA,4.355,0.1066658916,0.2417805909,NA,0.380219235,5.462726046,3.896989247,NA,0,0.1178793095,0.2630910941,NA,0,NA,NA,NA,NA,NA,765.3008772,458.4592473,NA,324.595,729.1444391
4,MR_SM+HP,Flask2,D2,2,10,0.983,MRTA,SM+HP,A,F2,196,0,3,2,201,0,201,6.145357143,NA,4.88,4.38,0.1641524463,NA,0.2598076211,0.1979898987,5.949642857,NA,3.9,0,0.2012712801,NA,0.1732050808,0,1038,82,0,4,1041.707143,82.29285714,1124,5.658574181,4.989512195,NA,4.445,0.1543133913,0.2746845663,NA,0.04041451884,5.459152216,3.91402439,NA,0,0.1602693428,0.2902015466,NA,0,12737.13051,NA,13151.22333,9178.975,12707.90647,786.0710116,416.6068293,NA,762.8475,759.034573
4,MR_SM+HP,Flask3,D2,2,20,0.962,0,SM+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,85,0,3,607.6304348,85.36956522,693,5.651520661,5.012588235,NA,4.556666667,0.1052323273,0.268492941,NA,0.3407834112,5.472942149,3.892705882,NA,0,0.1163970922,0.280736227,NA,0,NA,NA,NA,NA,NA,734.6904463,446.3372941,NA,514.4266667,698.3689322
4,MR_SM+HP,Flask4,D2,2,10,0.961,MRTA,SM+HP,B,F2,243,0,6,1,250,0,250,6.105596708,NA,4.793333333,4.4,0.1800457756,NA,0.2997776954,NA,5.898888889,NA,4.121666667,0,0.1919947486,NA,0.4157122402,NA,1104,67,0,2,1105.885568,67.11443211,1173,5.669990942,4.947164179,NA,4.635,0.1318736583,0.2600862676,NA,0.6151828996,5.501240942,3.946716418,NA,0,0.142234467,0.2276719334,NA,0,12274.69008,NA,7736.808333,26821.41,12223.9678,767.6842572,550.7997015,NA,1041.87,755.7636317
4,MR_SM+HP,Flask5,D2,2,20,0.983,0,SM+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,88,0,2,607.7463977,88.25360231,696,5.653894389,4.986704545,NA,4.515,0.1041820501,0.2165652544,NA,0.3040559159,5.48450495,3.888068182,NA,0,0.1155067991,0.2529633927,NA,0,NA,NA,NA,NA,NA,827.29533,376.8429545,NA,517.08,769.450158
4,MR_SM+HP,Flask6,D2,2,10,0.958,MRTA,SM+HP,C,F2,200,0,1,1,202,0,202,6.1094,NA,4.18,4.27,0.1989081756,NA,NA,NA,5.91765,NA,3.95,0,0.221332142,NA,NA,NA,1019,84,0,2,1020.847688,84.15231188,1105,5.683964671,4.931309524,NA,4.37,0.147937964,0.2594283789,NA,0.07071067812,5.503189401,3.942142857,NA,0,0.1743630971,0.2119335622,NA,0,12601.9645,NA,16908.91,8950.1,12605.20748,832.8312071,524.43,NA,854.905,809.427086
4,MR_SM+HP,Flask7,D2,2.39,5,0.988,MRTA,0,A,,510,0,4,1,515,0,515,6.131411765,NA,4.525,4.19,0.1426784446,NA,0.2944486373,NA,5.905039216,NA,4.095,0,0.1532076753,NA,0.2962543952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12385.42455,NA,14211.6425,21090.01,12416.51087,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask8,D2,2.4,5,0.981,MRTA,0,B,,483,0,9,0,492,0,492,6.123457557,NA,4.715555556,NA,0.1320593815,NA,0.2070694999,NA,5.900227743,NA,4.35,NA,0.1627631922,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12514.45592,NA,10373.79222,NA,12475.29744,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask1,D3,2.99,50,0.982,0,SM+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,54,0,0,538,54,592,5.630724907,4.931481481,NA,NA,0.105148802,0.2799960068,NA,NA,5.466486989,3.826111111,NA,NA,0.1185249222,0.3105407133,NA,NA,NA,NA,NA,NA,NA,735.62329,457.9783333,NA,NA,710.2975676
4,MR_SM+HP,Flask2,D3,2.98,20,0.959,MRTA,SM+HP,A,F2,141,0,1,0,142,0,142,6.098794326,NA,4.73,NA,0.1813618135,NA,NA,NA,5.916595745,NA,4.37,NA,0.2315902471,NA,NA,NA,866,33,0,2,867.9265851,33.07341491,901,5.648083141,4.861515152,NA,4.49,0.1274308971,0.3468710244,NA,0.05656854249,5.456454965,4.007575758,NA,0,0.1407388298,0.1892258951,NA,0,13130.15851,NA,5799.76,NA,13078.53599,769.4078984,694.0990909,NA,720.385,766.5408213
4,MR_SM+HP,Flask3,D3,2.98,50,0.982,0,SM+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,68,0,0,526,68,594,5.6321673,4.956029412,NA,NA,0.1030222286,0.2923254152,NA,NA,5.463060837,3.912058824,NA,NA,0.1185802686,0.263283281,NA,NA,NA,NA,NA,NA,NA,783.9354563,473.1927941,NA,NA,748.3622222
4,MR_SM+HP,Flask4,D3,2.98,20,0.981,MRTA,SM+HP,B,F2,146,0,2,0,148,0,148,6.114315068,NA,4.775,NA,0.1621276957,NA,0.3464823228,NA,5.946643836,NA,4.37,NA,0.2129085198,NA,0.3535533906,NA,834,22,0,2,835.9485981,22.05140187,858,5.654064748,4.859090909,NA,4.35,0.1324944018,0.3677590968,NA,0.01414213562,5.482158273,3.996363636,NA,0,0.1537389749,0.1836545788,NA,0,12165.12418,NA,8410.165,NA,12114.38149,800.152542,588.645,NA,1868.38,797.2193124
4,MR_SM+HP,Flask5,D3,2.98,50,0.981,0,SM+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,54,0,4,485.5970149,54.40298507,540,5.646390041,4.901111111,NA,4.205,0.1060588496,0.316374907,NA,0.0785281266,5.481431535,3.881296296,NA,0,0.1235183476,0.2688904266,NA,0,NA,NA,NA,NA,NA,858.7286307,546.8809259,NA,1154.3325,829.7335185
4,MR_SM+HP,Flask6,D3,2.98,20,0.981,MRTA,SM+HP,C,F2,128,0,2,0,130,0,130,6.09578125,NA,4.65,NA,0.1581119377,NA,0.5232590181,NA,5.916875,NA,4.315,NA,0.1984457323,NA,0.4313351365,NA,922,27,0,4,925.886196,27.113804,953,5.655553145,4.819259259,NA,4.2925,0.1280699791,0.2794489898,NA,0.1068877916,5.470954447,3.993703704,NA,0,0.1445940819,0.1687544449,NA,0,12348.11828,NA,9703.795,NA,12307.43638,828.8977983,633.9074074,NA,685.2425,822.7704512
4,MR_SM+HP,Flask7,D3,3.37,5,0.986,MRTA,0,A,,556,0,5,1,562,0,562,6.123741007,NA,4.652,4.3,0.1411932335,NA,0.3055650504,NA,5.89692446,NA,4.274,0,0.1479569016,NA,0.6865711908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11927.22466,NA,15039.958,10072.22,11951.6173,NA,NA,NA,NA,NA
4,MR_SM+HP,Flask8,D3,3.38,5,0.982,MRTA,0,B,,565,0,5,0,570,0,570,6.109345133,NA,4.676,NA,0.1479377007,NA,0.3212942577,NA,5.889929204,NA,4.056,NA,0.1754032697,NA,0.6389679178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12462.97312,NA,9655.444,NA,12438.34567,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask1,D0,0,10,0.959,0,RS+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,169,0,3,413.1258621,169.8741379,583,5.764768856,5.072662722,NA,4.603333333,0.1026247372,0.2233364664,NA,0.6293117934,5.557591241,3.919408284,NA,0,0.1379547056,0.2382168483,NA,0,NA,NA,NA,NA,NA,1068.376594,396.2142012,NA,216.8966667,869.1486621
5,MR_RS+HP,Flask2,D0,0,10,0.985,MRTA,RS+HP,A,F2,172,0,4,1,177,0,177,6.153488372,NA,4.9375,4.36,0.1261463685,NA,0.412825629,NA,5.914302326,NA,3.8,0,0.1314030512,NA,0.1293573861,NA,426,146,0,2,427.4895105,146.5104895,574,5.775305164,5.081369863,NA,4.46,0.1245453882,0.2624437677,NA,0.02828427125,5.553497653,3.869657534,NA,0,0.1841322319,0.3076729441,NA,0,11427.14076,NA,9445.4125,17136.09,11414.60989,1093.509718,490.1530822,NA,708.85,938.7024216
5,MR_RS+HP,Flask3,D0,0,10,0.986,0,RS+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444,176,0,3,446.1483871,176.8516129,623,5.751171171,5.114090909,NA,4.313333333,0.0988739192,0.2124799761,NA,0.1361371857,5.518130631,3.940795455,NA,0,0.1323664489,0.2252958517,NA,0,NA,NA,NA,NA,NA,1116.864527,427.8014773,NA,256.7233333,918.0595185
5,MR_RS+HP,Flask4,D0,0,10,0.982,MRTA,RS+HP,B,F2,122,0,4,0,126,0,126,6.185245902,NA,4.825,NA,0.1395933475,NA,0.4585120864,NA,5.921311475,NA,3.9625,NA,0.1400233205,NA,0.1359840677,NA,454,195,0,2,455.3990755,195.6009245,651,5.76246696,5.078666667,NA,5.085,0.1217535328,0.2059157737,NA,0.02121320344,5.518744493,3.907333333,NA,0,0.1496470045,0.2769124069,NA,0,11112.24418,NA,9997.0775,NA,11076.84206,1075.103656,414.2120513,NA,133.445,874.2477727
5,MR_RS+HP,Flask5,D0,0,10,0.982,0,RS+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,186,0,1,438.7019231,186.2980769,625,5.770844749,5.096075269,NA,5.23,0.1077435238,0.2006346006,NA,NA,5.518127854,3.918924731,NA,0,0.1347025271,0.2174593463,NA,NA,NA,NA,NA,NA,NA,1118.375228,449.5334409,NA,116.8,917.725392
5,MR_RS+HP,Flask6,D0,0,10,0.983,MRTA,RS+HP,C,F2,143,0,4,0,147,0,147,6.161258741,NA,5.12,NA,0.1639042452,NA,0.1679285562,NA,5.909020979,NA,3.9625,NA,0.176257313,NA,0.5408249871,NA,392,164,0,2,393.4100719,164.5899281,558,5.772397959,5.104390244,NA,4.33,0.1434463098,0.2070037347,NA,0.08485281374,5.509489796,3.8825,NA,0,0.1837538242,0.236706375,NA,0,11060.29629,NA,9409.35,NA,11015.37259,1061.716505,457.8135366,NA,1367.88,885.3226703
5,MR_RS+HP,Flask7,D0,0,5,0.959,MRTA,0,A,,279,0,2,1,282,0,282,6.169175627,NA,4.335,4.7,0.1300540894,NA,0.06363961031,NA,5.911863799,NA,3.715,0,0.146783632,NA,0.1202081528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10845.67111,NA,12082,15833.99,10872.12848,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask8,D0,0,5,0.96,MRTA,0,B,,271,0,5,0,276,0,276,6.186715867,NA,4.612,NA,0.1378777924,NA,0.2812827759,NA,5.935313653,NA,3.808,NA,0.1369258834,NA,0.8314565533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11009.58782,NA,11439.808,NA,11017.38167,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask9,D0,0,5,0.959,MRTA,0,C,,267,0,6,0,273,0,273,6.209026217,NA,4.381666667,NA,0.1262582807,NA,0.2028217608,NA,5.927752809,NA,3.97,NA,0.1330646811,NA,0.31591138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11683.63506,NA,11449.285,NA,11678.48451,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask1,D1,1.08,10,0.983,0,RS+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,324,0,6,926.4398074,325.5601926,1252,5.790542299,5.049012346,NA,4.406666667,0.1032718225,0.1907463259,NA,0.255003268,5.523101952,3.911697531,NA,0,0.1259471324,0.2695091649,NA,0,NA,NA,NA,NA,NA,1124.138069,458.8455864,NA,767.6966667,950.2615415
5,MR_RS+HP,Flask2,D1,1.08,10,0.983,MRTA,RS+TA,A,F2,213,0,7,2,222,0,222,6.176338028,NA,4.95,4.355,0.1512860539,NA,0.3573047252,0.1202081528,5.955492958,NA,4.211428571,0,0.1788626705,NA,0.382292583,0,822,154,0,0,822,154,976,5.787579075,5.055844156,NA,NA,0.1218117513,0.1601661772,NA,NA,5.538576642,3.934935065,NA,NA,0.1612135565,0.2821700381,NA,NA,10912.89014,NA,12669.62714,10683.445,10966.21568,1051.685511,408.300974,NA,NA,950.1678689
5,MR_RS+HP,Flask3,D1,1.08,10,0.984,0,RS+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,330,0,6,870.3444816,331.6555184,1202,5.782309469,5.041363636,NA,4.558333333,0.09715003034,0.2091979645,NA,0.3183970268,5.490981524,3.914939394,NA,0,0.116596561,0.26890552,NA,0,NA,NA,NA,NA,NA,1121.510716,429.0243636,NA,583.2866667,928.707188
